Unnamed: 0,repo_id,username,robot_type,total_episodes,total_frames,fps,camera_keys,num_cameras,video_keys,has_video,total_tasks,tasks,is_sim,is_eval,features,chunks_size,total_chunks,version,creation_date
1449,Deason11/Open_the_drawer_to_place_items,Deason11,so100,87,70951,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Open_the_drawer_to_place_items.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-20 12:55:01+00:00
1450,garySue/picking_wok,garySue,bi_ur5,50,9597,30.0,"observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb",3,"observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb",True,1,"{""0"": ""picking_wok""}",False,False,"action,observation.state,observation.velocity,observation.gripper_position,observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-20 13:24:18+00:00
1457,IPEC-COMMUNITY/berkeley_rpt_lerobot,IPEC-COMMUNITY,franka,908,392578,30.0,observation.images.hand_image,1,observation.images.hand_image,True,4,"{""0"": ""stack cube"", ""1"": ""pick an object from the bin"", ""2"": ""destack cube"", ""3"": ""pick yellow cube""}",False,False,"observation.images.hand_image,observation.state,action,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-20 16:51:20+00:00
1478,shin1107/koch_move_block_with_some_positions,shin1107,koch,60,22569,30.0,"observation.images.top,observation.images.front",2,"observation.images.top,observation.images.front",True,1,"{""0"": ""Grasp a block and put it in the hole with some positions.""}",False,False,"action,observation.state,observation.images.top,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-21 05:26:31+00:00
1492,Deason11/PLACE_TAPE_PUSH_DRAWER,Deason11,so100,66,67407,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""PLACE_TAPE_PUSH_DRAWER.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-21 10:02:27+00:00
1505,BlobDieKatze/GrabBlocks,BlobDieKatze,koch,100,26846,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-11 04:37:38+00:00
1507,zaringleb/so100_cube_5_linear,zaringleb,so100,50,13426,30.0,observation.images.cam_high,1,observation.images.cam_high,True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.cam_high,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-21 23:56:23+00:00
1511,Yuanzhu/koch_bimanual_grasp_0,Yuanzhu,koch_bimanual,50,25391,30.0,observation.images.top_camera,1,observation.images.top_camera,True,1,"{""0"": ""Grasp1.""}",False,False,"action,observation.state,observation.images.top_camera,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-22 06:15:49+00:00
1512,garySue/wire_winding,garySue,bi_ur5,82,22414,30.0,"observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb",3,"observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb",True,1,"{""0"": ""wire_winding""}",False,False,"action,observation.state,observation.velocity,observation.gripper_position,observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-22 13:24:28+00:00
1515,Yuanzhu/koch_bimanual_grasp_3,Yuanzhu,koch_bimanual,50,16763,30.0,"observation.images.top_camera,observation.images.side_camera,observation.images.hand_camera",3,"observation.images.top_camera,observation.images.side_camera,observation.images.hand_camera",True,1,"{""0"": ""Grasp3.""}",False,False,"action,observation.state,observation.images.top_camera,observation.images.side_camera,observation.images.hand_camera,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-22 13:19:26+00:00
1529,samsam0510/tape_insert_1,samsam0510,so100,100,33360,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a red tape and put it on the box.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-23 15:55:23+00:00
1530,garySue/grasping_cylinder,garySue,bi_ur5,53,8192,30.0,"observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb,observation.images.tac_left_a_rgb,observation.images.tac_left_d_rgb,observation.images.tac_right_b_rgb,observation.images.tac_right_c_rgb",7,"observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb,observation.images.tac_left_a_rgb,observation.images.tac_left_d_rgb,observation.images.tac_right_b_rgb,observation.images.tac_right_c_rgb",True,1,"{""0"": ""grasping_cylinder""}",False,False,"action,observation.state,observation.velocity,observation.gripper_position,observation.images.top_rgb,observation.images.left_rgb,observation.images.right_rgb,observation.images.tac_left_a_rgb,observation.images.tac_left_d_rgb,observation.images.tac_right_b_rgb,observation.images.tac_right_c_rgb,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-14 14:41:09+00:00
1539,samsam0510/tape_insert_2,samsam0510,so100,102,32087,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a red tape and put it in the yellow tape.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-25 12:38:21+00:00
1574,pengjunkun/so100_push_to_hole,pengjunkun,so100,50,22446,30.0,observation.images.laptop,1,observation.images.laptop,True,1,"{""0"": ""Push the T into the hole.""}",False,False,"action,observation.state,observation.images.laptop,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-25 08:59:16+00:00
1578,Deason11/Random_Kitchen,Deason11,so100,37,92408,30.0,"observation.images.L_OverheadCamera,observation.images.wrist,observation.images.R_OverheadCamera",3,"observation.images.L_OverheadCamera,observation.images.wrist,observation.images.R_OverheadCamera",True,1,"{""0"": ""Random_Kitchen.""}",False,False,"action,observation.state,observation.images.L_OverheadCamera,observation.images.wrist,observation.images.R_OverheadCamera,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-26 01:33:48+00:00
1610,ncavallo/moss_train_grasp_new,ncavallo,moss,35,16028,30.0,"observation.images.top,observation.images.front",2,"observation.images.top,observation.images.front",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.top,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-26 20:28:23+00:00
1631,lookas/astra_grab_floor_toys_without_observations_actions,lookas,astra,50,73944,30.0,"observation.images.head,observation.images.wrist_left,observation.images.wrist_right",3,"observation.images.head,observation.images.wrist_left,observation.images.wrist_right",True,1,"{""0"": ""Grab the toys on the floor and put them on the tabletop.""}",False,False,"action.arm_l,action.gripper_l,action.arm_r,action.gripper_r,action.base,action.eef_l,action.eef_r,action.head,observation.state.arm_l,observation.state.gripper_l,observation.state.arm_r,observation.state.gripper_r,observation.state.base,observation.state.eef_l,observation.state.eef_r,observation.state.odom,observation.state.head,observation.images.head,observation.images.wrist_left,observation.images.wrist_right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-27 08:53:22+00:00
1641,Loki0929/so100_100,Loki0929,so100,100,38280,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a rubber duck and put it in the box.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-28 08:01:36+00:00
1643,relaxedandcalm/mcx_tracker_95_gripper_button,relaxedandcalm,mcx,30,13585,30.0,observation.images.first_cam,1,observation.images.first_cam,True,1,"{""0"": ""Come to wooden cube if you see it or stay in start position""}",False,False,"action,observation.state,observation.images.first_cam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-27 10:45:47+00:00
1651,speedyyoshi/so100_grasp_pink_block,speedyyoshi,so100,50,43255,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-28 18:24:25+00:00
1656,lirislab/green_lego_block_into_mug,lirislab,so100,40,17250,30.0,"observation.images.realsense_side,observation.images.realsense_top",2,"observation.images.realsense_side,observation.images.realsense_top",True,1,"{""0"": ""pick the green block and place it in the red cup""}",False,False,"action,observation.state,observation.images.realsense_side,observation.images.realsense_top,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-27 15:55:35+00:00
1663,kevin510/lerobot-cat-toy-placement,kevin510,so100,40,17823,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp the cat toy and put it in the cup.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-02-28 00:02:00+00:00
1680,pepijn223/lekiwi_pen,pepijn223,lekiwi,40,9788,30.0,"observation.images.front,observation.images.wrist",2,"observation.images.front,observation.images.wrist",True,1,"{""0"": ""Grasp and drive""}",False,False,"action,observation.state,observation.images.front,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-02-28 11:55:51+00:00
1701,NONHUMAN-RESEARCH/SOARM100_TASK_VENDA_BOX,NONHUMAN-RESEARCH,so100,50,25346,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": """"}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-02 01:10:21+00:00
1724,lookas/astra_grab_floor_toys_extended,lookas,astra_joint,80,113547,30.0,"observation.images.head,observation.images.wrist_left,observation.images.wrist_right",3,"observation.images.head,observation.images.wrist_left,observation.images.wrist_right",True,1,"{""0"": ""Grab the toys on the floor and put them on the tabletop.""}",False,False,"action,observation.state,action.arm_l,action.gripper_l,action.arm_r,action.gripper_r,action.base,action.eef_l,action.eef_r,action.head,observation.state.arm_l,observation.state.gripper_l,observation.state.arm_r,observation.state.gripper_r,observation.state.base,observation.state.eef_l,observation.state.eef_r,observation.state.odom,observation.state.head,observation.images.head,observation.images.wrist_left,observation.images.wrist_right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-03 17:51:51+00:00
1726,lookas/astra_grab_floor_toys_extended_base_cmd_pos,lookas,astra_joint,80,113547,30.0,"observation.images.head,observation.images.wrist_left,observation.images.wrist_right",3,"observation.images.head,observation.images.wrist_left,observation.images.wrist_right",True,1,"{""0"": ""Grab the toys on the floor and put them on the tabletop.""}",False,False,"action,observation.state,action.arm_l,action.gripper_l,action.arm_r,action.gripper_r,action.base,action.eef_l,action.eef_r,action.head,observation.state.arm_l,observation.state.gripper_l,observation.state.arm_r,observation.state.gripper_r,observation.state.base,observation.state.eef_l,observation.state.eef_r,observation.state.odom,observation.state.head,timestamp,frame_index,episode_index,index,task_index,observation.images.head,observation.images.wrist_left,observation.images.wrist_right",1000,1,2.0,2025-03-03 18:35:14+00:00
1765,zijian2022/noticehuman5,zijian2022,so100,72,32256,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Notice human.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-05 04:33:38+00:00
1833,zijian2022/noticehuman70,zijian2022,so100,60,35820,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,2,"{""0"": ""Stop movement when human encounter testbed."", ""1"": ""Stop movement when human encounter testbed w/ trigger.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-07 01:48:10+00:00
1864,pepijn223/lekiwi_block_cleanup2,pepijn223,lekiwi,56,55305,30.0,"observation.images.front,observation.images.wrist",2,"observation.images.front,observation.images.wrist",True,1,"{""0"": ""Put red block in black box""}",False,False,"action,observation.state,observation.images.front,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-07 15:45:23+00:00
1876,hannesill/koch_pnp_simple_50,hannesill,koch,50,13101,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a small block with a specific orientation and put it in the bin with a specific position and orientation.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-07 22:47:12+00:00
1880,Bartm3/tape_to_bin,Bartm3,so100,52,18593,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a tape and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-08 09:07:13+00:00
1885,hannesill/koch_pnp_2_blocks_2_bins_200,hannesill,koch,200,68263,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp the blue block first and put it in the first bin that has a specific position and orientation. Then grasp the white block and put it in the second bin that has a specific position and orientation.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-08 16:48:22+00:00
1897,Pi-robot/barbecue_flip,Pi-robot,so100,99,44316,30.0,"observation.images.top,observation.images.wrist",2,"observation.images.top,observation.images.wrist",True,1,"{""0"": ""flip""}",False,False,"action,observation.state,observation.images.top,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-09 06:01:54+00:00
1899,Pi-robot/barbecue_put,Pi-robot,so100,100,44735,30.0,"observation.images.top,observation.images.wrist",2,"observation.images.top,observation.images.wrist",True,1,"{""0"": ""up""}",False,False,"action,observation.state,observation.images.top,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-09 06:48:46+00:00
1914,sshh11/so100_orange_50ep_1,sshh11,so100,50,14938,30.0,observation.images.laptop,1,observation.images.laptop,True,1,"{""0"": ""Grasp an orange object and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-09 18:10:50+00:00
1915,sshh11/so100_orange_50ep_2,sshh11,so100,49,14625,30.0,observation.images.laptop,1,observation.images.laptop,True,1,"{""0"": ""Grasp an orange object and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-09 21:13:10+00:00
1926,ellen2imagine/pusht_green1,ellen2imagine,koch,43,25398,30.0,observation.images.phone,1,observation.images.phone,True,1,"{""0"": ""Push T""}",False,False,"action,observation.state,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-11 08:50:51+00:00
1941,DorayakiLin/so100_pick_cube_in_box,DorayakiLin,so100,50,20474,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Pick up the red cube and put it in the box.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-10 12:18:29+00:00
1948,Bartm3/tape_to_bin2,Bartm3,so100,100,39678,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a tape and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-10 20:37:20+00:00
1969,andy309/so100_0311_1152,andy309,so100,52,27153,30.0,"observation.images.top,observation.images.back,observation.images.wrist_right",3,"observation.images.top,observation.images.back,observation.images.wrist_right",True,1,"{""0"": ""Grasp and put it in the bin.""}",False,False,"action,observation.state,observation.images.top,observation.images.back,observation.images.wrist_right,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-11 06:41:46+00:00
1973,sihyun77/suho_so100,sihyun77,so100,50,24955,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-11 07:18:55+00:00
1975,sihyun77/si_so100,sihyun77,so100,50,15148,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-11 09:02:33+00:00
1984,shreyasgite/so100_base_left,shreyasgite,so100,141,54853,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-11 12:02:11+00:00
1986,jclinton1/wedgit_stack_single,jclinton1,so100_with_koch,101,29927,30.0,observation.images.webcam,1,observation.images.webcam,True,1,"{""0"": ""Stack the yellow wedgit block on the blue one""}",False,False,"action,observation.state,observation.images.webcam,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-11 18:12:09+00:00
2011,sihyun77/suho_red,sihyun77,so100,50,29079,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-12 06:22:15+00:00
2015,lalalala0620/koch_blue_paper_tape,lalalala0620,koch,40,11554,30.0,"observation.images.front,observation.images.phone",2,"observation.images.front,observation.images.phone",True,1,"{""0"": ""Grasp a blue paper tape and put it in the bin.""}",False,False,"action,observation.state,observation.images.front,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-12 09:04:04+00:00
2022,liuhuanjim013/so100_block,liuhuanjim013,so100,151,39096,30.0,"observation.images.top,observation.images.hand",2,"observation.images.top,observation.images.hand",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.top,observation.images.hand,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-12 13:55:03+00:00
2033,nduque/act_50_ep,nduque,koch,50,27183,30.0,"observation.images.front,observation.images.above",2,"observation.images.front,observation.images.above",True,1,"{""0"": ""Grasp a green block and put it in the bin.""}",False,False,"action,observation.state,observation.images.front,observation.images.above,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-12 16:06:03+00:00
2036,nduque/act_50_ep2,nduque,koch,50,22069,30.0,"observation.images.front,observation.images.above",2,"observation.images.front,observation.images.above",True,1,"{""0"": ""Grasp a green block and put it in the bin.""}",False,False,"action,observation.state,observation.images.front,observation.images.above,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-12 17:10:33+00:00
2062,joaoocruz00/so100_makeitD1,joaoocruz00,so100,50,44698,30.0,"observation.images.laptop,observation.images.realsensergb",2,"observation.images.laptop,observation.images.realsensergb",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.realsensergb,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-13 15:03:12+00:00
2075,sihyun77/suho_angel,sihyun77,so100,50,29083,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-14 05:56:02+00:00
2078,HWJ658970/fat_fish,HWJ658970,koch,40,18493,30.0,"observation.images.front,observation.images.phone",2,"observation.images.front,observation.images.phone",True,1,"{""0"": ""Grasp a fat fish toy and put it in the bin.""}",False,False,"action,observation.state,observation.images.front,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-14 07:10:58+00:00
2082,sihyun77/sihyun_king,sihyun77,so100,30,55893,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-14 08:53:49+00:00
2091,acrampette/third_arm_01,acrampette,so100,50,52200,30.0,observation.images.wrist,1,observation.images.wrist,True,1,"{""0"": ""Grasp anything.""}",False,False,"action,observation.state,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-14 11:13:06+00:00
2093,Winster/so100_cube,Winster,so100,50,29900,30.0,observation.images.laptop,1,observation.images.laptop,True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-14 10:06:12+00:00
2114,1g0rrr/sam_openpi03,1g0rrr,so100,90,26910,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Grasp a blue cube and put it in the gray box.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-19 03:13:31+00:00
2116,near0248/kinose_single_put_gum_in_bottle,near0248,koch,336,82994,30.0,"observation.images.realsense,observation.images.csi_camera",2,"observation.images.realsense,observation.images.csi_camera",True,1,"{""0"": ""Grasp a gum peace and put it in the bottle""}",False,False,"action,observation.state,observation.images.realsense,observation.images.csi_camera,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-15 05:56:17+00:00
2129,thedevansh/mar16_1336,thedevansh,so100,50,17950,30.0,observation.images.laptop,1,observation.images.laptop,True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-15 21:04:26+00:00
2130,hkphoooey/throw_stuffie,hkphoooey,so100,124,32252,30.0,observation.images.phone,1,observation.images.phone,True,1,"{""0"": ""Grab stuffed animal and throw it on the dot.""}",False,False,"action,observation.state,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-17 23:50:39+00:00
2133,InterestingPopo/so100_bimanual_ball2box,InterestingPopo,so100_bimanual,58,51759,30.0,"observation.images.side,observation.images.top,observation.images.left_wrist,observation.images.right_wrist",4,"observation.images.side,observation.images.top,observation.images.left_wrist,observation.images.right_wrist",True,1,"{""0"": ""ball2box.""}",False,False,"action,observation.state,observation.images.side,observation.images.top,observation.images.left_wrist,observation.images.right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-16 07:34:36+00:00
2167,acrampette/third_arm_02,acrampette,so100,107,31990,30.0,observation.images.wrist,1,observation.images.wrist,True,1,"{""0"": ""Grasp anything.""}",False,False,"action,observation.state,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-17 15:44:45+00:00
2168,ncavallo/moss_train_gc_block,ncavallo,moss,36,10909,30.0,"observation.images.top,observation.images.front",2,"observation.images.top,observation.images.front",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.top,observation.images.front,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-17 16:09:33+00:00
2187,kumarhans/so100_tape_task,kumarhans,so100,50,11892,30.0,"observation.images.laptop1,observation.images.laptop2",2,"observation.images.laptop1,observation.images.laptop2",True,1,"{""0"": ""Grasp a roll of tape and put it over the candle case.""}",False,False,"action,observation.state,observation.images.laptop1,observation.images.laptop2,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-18 00:59:46+00:00
2233,Odog16/so100_tea_towel_folding_v1,Odog16,so100,101,42208,30.0,"observation.images.workspace,observation.images.wrist",2,"observation.images.workspace,observation.images.wrist",True,1,"{""0"": ""Fold tea towel into quarters""}",False,False,"action,observation.state,observation.images.workspace,observation.images.wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-25 20:56:24+00:00
2254,HWJ658970/lego_50,HWJ658970,koch,50,15231,30.0,"observation.images.front,observation.images.phone",2,"observation.images.front,observation.images.phone",True,1,"{""0"": ""Grasp a yellow lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.front,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.0,2025-03-19 07:43:10+00:00
2257,Deason11/mobile_manipulator_0319,Deason11,lekiwi,70,118884,30.0,"observation.images.L_OverheadCamera,observation.images.wrist,observation.images.R_OverheadCamera",3,"observation.images.L_OverheadCamera,observation.images.wrist,observation.images.R_OverheadCamera",True,1,"{""0"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.L_OverheadCamera,observation.images.wrist,observation.images.R_OverheadCamera,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-19 09:04:23+00:00
2270,pietroom/first_task_short,pietroom,so100,90,53830,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,1,"{""0"": ""Pass the marker.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-19 14:12:17+00:00
2297,zijian2022/c0,zijian2022,so100,80,28645,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,2,"{""0"": ""Grasp a lego block and put it in the bin based on color."", ""1"": ""Grasp a lego block and put it in the bin.""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-19 23:45:21+00:00
2357,AlanZZY/mycobot_tape,AlanZZY,mycobot,301,13617,30.0,"observation.images.laptop,observation.images.phone",2,"observation.images.laptop,observation.images.phone",True,2,"{""0"": ""pick up tape and put it in box"", ""1"": ""pick up tape and give it to me""}",False,False,"action,observation.state,observation.images.laptop,observation.images.phone,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-21 14:53:58+00:00
2363,nduque/robustness_e2,nduque,koch,59,29304,30.0,"observation.images.front,observation.images.above",2,"observation.images.front,observation.images.above",True,1,"{""0"": ""Grasp a green dice and put it in the bin.""}",False,False,"action,observation.state,observation.images.front,observation.images.above,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-21 16:40:05+00:00
2372,TrossenRoboticsCommunity/trossen_ai_stationary_peg_insertion,TrossenRoboticsCommunity,trossen_ai_stationary,32,13888,30.0,"observation.images.cam_high,observation.images.cam_low,observation.images.cam_left_wrist,observation.images.cam_right_wrist",4,"observation.images.cam_high,observation.images.cam_low,observation.images.cam_left_wrist,observation.images.cam_right_wrist",True,1,"{""0"": ""Perform peg insertion using the Trossen AI Stationary""}",False,False,"action,observation.state,observation.images.cam_high,observation.images.cam_low,observation.images.cam_left_wrist,observation.images.cam_right_wrist,timestamp,frame_index,episode_index,index,task_index",1000,1,2.1,2025-03-21 21:08:02+00:00
